"ENTITY_ID","LATITUDE","LONGITUDE","POSTAL_CODE"
"1110454","28,1264388889","-15,4417138889","35010"
"1074352","38,8728888889","-6,9729888889","6004"
"1165689","40,4439527778","-3,6570166667","28027"
"1165861","40,4439527778","-3,6570166667","28027"
"1095846","28,9554611111","-13,5486","35500"
"813055","37,6614111111","-0,7235861111","30380"
"835803","40,3381055556","-3,6700805556","28909"
"856579","38,5311666667","-0,2148055556","3509"
"879977","38,815875","-0,5815638889","46870"
"812291","40,5774222222","-4,0032222222","28260"
"778921","43,501425","-8,1961","15570"
"807790","37,8884388889","-4,7816388889","14001"
"809726","38,08335","-0,93525","3300"
"884728","40,4270111111","-3,6793888889","28001"
"787111","41,9085638889","-4,483825","34200"
"788585","41,6538611111","-0,9201111111","50017"
"789731","38,4437861111","-6,376175","6230"
"784423","42,4419638889","-2,2457361111","31587"
"784911","38,683725","-6,4021888889","6200"
"884610","37,736025","-0,9407861111","30700"
"885602","39,146375","-0,4371138889","46600"
"880155","42,7021111111","0,9298611111","25598"
"881587","39,4457361111","-0,41805","46210"
"780625","41,6843388889","2,485725","8470"
"787824","41,3904138889","2,1980361111","8005"
"789630","41,538625","2,1094388889","8203"
"790414","37,3425111111","-5,8328","41500"
"796634","43,2287138889","-2,8451111111","48960"
"796930","37,1795361111","-6,972975","21100"
"883577","28,4584388889","-16,284025","38010"
"883494","40,3532611111","-3,809875","28925"
"811389","36,2369638889","-6,068675","11159"
"796968","37,2067611111","-7,2297138889","21449"
"796997","38,1913888889","-1,0152888889","30640"
"800729","39,59205","3,3748861111","7560"
"801051","41,5364","2,2708111111","8170"
"803480","39,53125","2,5679111111","7181"
"800387","42,3103","-1,9674361111","26500"
"779257","43,33625","-8,3172138889","15173"
"855670","38,5425527778","-0,2648944444","3579"
"819571","40,48865","-3,8771","28231"
"819601","41,4368","2,168125","8042"
"808000","40,3044611111","-3,4391","28500"
"809618","40,5523","-3,634525","28702"
"810148","40,359825","-3,8723","28935"
"1070874","37,1785861111","-3,59765","18010"
"810241","37,4087388889","-6,094925","41909"
"810671","40,4069638889","-3,6424888889","28030"
"828286","37,4152","-5,9253","41019"
"829742","36,42485","-5,1487388889","29680"
"1046688","41,6478138889","-4,71925","47002"
"855590","37,5671944444","-1,6836333333","30891"
"855688","40,6126861111","-4,0270666667","28292"
"723848","36,80365","-3,181225","18708"
"830373","38,0824138889","-1,2183138889","30500"
"1046920","43,3215","-1,96095","20015"
"806080","39,5566638889","-2,0372638889","16214"
"798447","41,5201861111","2,1451638889","8210"
"800882","40,4332","-3,6838","28006"
"798991","39,169175","-0,24455","46400"
"807442","43,098075","-2,305975","20700"
"807649","41,280925","1,98335","8860"
"807987","39,37525","3,020875","7630"
"824372","36,42485","-5,1487388889","29680"
"832725","40,4332","-3,6824","28006"
"822901","40,4768388889","-3,6945361111","28029"
"833965","38,6431638889","0,0253138889","3710"
"1046912","43,4052805556","-3,1118333333","39798"
"823024","40,4722","-3,582675","28042"
"828243","42,351675","-3,669425","9006"
"833708","43,481675","-3,5424361111","39180"
"831655","40,479725","-3,6455638889","28050"
"830943","39,463675","-0,373975","46006"
"878289","42,827675","-1,6043611111","31620"
"879444","38,3863861111","-0,5155638889","3690"
"880564","40,6262388889","-3,1657","19002"
"880829","40,5139361111","-3,8910138889","28232"
"882884","38,2957888889","-4,5814611111","14440"
"883157","40,3665638889","-3,741125","28054"
"883788","28,0950638889","-15,4536638889","35013"
"929094","42,8485111111","-2,73205","1015"
"1110411","40,3017638889","-3,4383861111","28500"
"1070466","38,6427861111","0,052275","3710"
"1096485","40,4622388889","-3,72875","28035"
"1008609","40,4323138889","-3,5381361111","28823"
"1008617","40,966075","-5,6631","37001"
"1009286","41,6501888889","-0,91325","50017"
"732515","38,2774388889","-0,7086194444","3206"
"761393","40,4399888889","-3,622","28037"
"762537","41,3599138889","2,109675","8907"
"761804","41,3599138889","2,109675","8907"
"762883","41,3599","2,11495","8901"
"762052","41,3599","2,11495","8901"
"807105","37,1385361111","-4,27345","18300"
"808153","40,833725","-1,272","44350"
"808517","39,071775","-3,6176","13250"
"811092","40,45","-3,510025","28830"
"811145","38,8372","0,009325","3760"
"811275","41,146725","1,1112","43205"
"855504","39,0572944444","-5,9518944444","6411"
"856561","39,8983083333","-0,2572388889","12527"
"805016","43,2962138889","-8,389575","15189"
"805264","41,8834111111","2,8400138889","17244"
"806298","43,3228638889","-1,9798388889","20004"
"779264","36,1842388889","-5,4838111111","11370"
"811281","41,496075","-5,0121111111","47100"
"811755","40,02885","-3,6069388889","28300"
"812373","41,65575","2,3593","8440"
"813428","39,6733388889","-0,2273138889","46520"
"814768","38,9131111111","-6,3734111111","6800"
"794821","42,4622611111","-2,4471888889","26001"
"798358","37,2540861111","-6,9454111111","21003"
"780244","39,97135","-4,2972","45500"
"803709","40,6316","-3,1609138889","19001"
"780292","41,4039638889","2,175525","8025"
"780905","41,6526611111","2,165725","8140"
"781340","39,5328111111","2,5689638889","7181"
"783027","41,223175","1,7201388889","8800"
"784624","40,2400638889","-6,7983138889","10893"
"784818","43,3797861111","-3,731425","39710"
"815515","40,4234277778","-3,6691583333","28028"
"818926","41,3206111111","2,0099611111","8840"
"817964","38,99625","-3,366775","13200"
"820808","41,6843388889","2,485725","8470"
"821827","41,6114388889","0,6377611111","25001"
"709162","37,9899111111","-1,1087361111","30006"
"709959","43,3701138889","-8,396975","15001"
"788154","38,31785","-5,6230388889","6920"
"777343","42,2443138889","-8,697575","36207"
"884706","40,4069638889","-3,6424888889","28030"
"785506","42,8604","-8,5407888889","15702"
"786817","37,1663111111","-3,5975611111","18005"
"787555","37,28625","-4,8964","41560"
"790478","40,3181638889","-3,860525","28931"
"790161","39,5440361111","2,37745","7157"
"791472","40,4666583333","-3,61535","28042"
"824312","36,744725","-3,8761138889","29780"
"823629","40,483625","-3,9451611111","28229"
"840400","39,149225","-3,024175","13700"
"831293","38,005675","-1,1129111111","30007"
"820332","38,019225","-3,3704","23400"
"835280","40,3082861111","-3,4735861111","28500"
"855886","39,4652638889","-0,3827","46007"
"857501","41,4966805556","2,1411666667","8210"
"879260","43,2623","-2,929125","48008"
"795147","40,460325","-5,5236","5600"
"790755","38,4401111111","-0,3813","3560"
"780460","41,4106361111","2,1688777778","8025"
"785439","40,44885","-3,6936361111","28020"
"788385","40,3576888889","-3,8346111111","28922"
"793334","40,431625","-3,70055","28010"
"823524","38,7918611111","-6,2459222222","6840"
"830895","41,34395","2,1545111111","8039"
"826339","41,3819916667","2,1719861111","8001"
"826882","38,2790611111","-0,6883611111","3202"
"833897","36,7439388889","-3,5150833333","18600"
"837261","38,0146","-3,3697111111","23400"
"793669","38,526025","-1,701","2400"
"804088","36,9971388889","-6,5341888889","21760"
"1287183","40,488075","-3,7028638889","28034"
"1208314","43,2998861111","-2,8663","48170"
"1208048","43,2998861111","-2,8663","48170"
"1233574","42,1945361111","-5,791025","24769"
"1228116","42,8581611111","-8,4468388889","15881"
"796345","37,7052111111","-5,2835111111","14700"
"881086","43,1897888889","-2,2771","20730"
"810432","39,98335","-0,026975","12003"
"819672","40,6326111111","-4,0116611111","28400"
"893036","40,53675","-3,64585","28100"
"893096","38,84565","0,0896388889","3700"
"832732","41,6532","-4,7321888889","47009"
"836648","40,4078472222","-3,6606138889","28038"
"825940","37,31535","-4,3883","14960"
"831669","43,3162361111","-2,981775","48950"
"708951","40,4444888889","-3,6557","28027"
"709815","41,28565","1,9980638889","8860"
"723836","36,7770361111","-3,577925","18610"
"878351","39,9892","-0,0423861111","12004"
"878036","38,4723638889","-0,800075","3600"
"732467","40,0027277778","-0,0486944444","12004"
"762412","36,4644138889","-5,05365","29680"
"889814","39,576825","2,6250388889","7014"
"854976","41,5174361111","-5,73015","49022"
"761704","41,3599138889","2,109675","8907"
"761915","41,3579","2,1115","8901"
"884552","42,7018611111","-8,277375","36540"
"880524","41,4010638889","2,1545","8012"
"809442","40,4305777778","-3,6824861111","28006"
"792635","40,557875","-3,6172","28703"
"793849","41,70585","-0,9990138889","50180"
"819094","41,581325","1,60935","8710"
"795792","37,2139388889","-7,2324361111","21430"
"793888","42,4262638889","-8,642175","36001"
"816946","41,4175138889","1,7889","8770"
"816248","40,026425","-6,378325","10810"
"763227","41,3599","2,10805","8901"
"892907","41,964425","-5,6285861111","49660"
"893202","41,3579111111","2,0690138889","8940"
"764409","41,3599","2,11495","8901"
"817528","43,5802","-5,9633138889","33405"
"762148","41,3599","2,11495","8901"
"913787","36,7970638889","-3,4416","18614"
"821502","37,9269138889","-6,555275","21200"
"779869","35,89205","-5,3244888889","51001"
"813975","37,487425","-2,7664638889","18800"
"816805","42,1629861111","-8,5208861111","36860"
"816402","43,367775","-7,753925","27825"
"818480","37,3774888889","-5,9715","41005"
"818512","39,6323361111","-0,5736638889","46160"
"817629","40,0896","-3,4764","28360"
"835924","40,3015333333","-3,8741194444","28935"
"836427","40,4664277778","-3,5022194444","28850"
"839577","40,114975","-3,838025","45200"
"839121","39,46035","-0,45445","46960"
"840307","39,1337","-0,448","46740"
"1026319","40,5262805556","-3,6478277778","28108"
"1009011","37,174675","-3,5953888889","18010"
"1008385","43,3172","-1,9048","20100"
"1008797","40,4450472222","-3,6568","28027"
"1008897","41,4539361111","2,2072888889","8921"
"1070310","37,6417722222","-0,7131","30380"
"1026021","43,2998611111","-2,8725611111","48170"
"1026245","38,7842111111","-0,02295","3723"
"1045938","38,5613472222","-1,5074666667","2652"
"1110052","41,3666","2,0931138889","8906"
"1045948","41,9751944444","-1,9790944444","26531"
"1046147","43,2998861111","-2,8663","48170"
"1047348","43,2998611111","-2,8725611111","48170"
"1047420","43,3200194444","-1,9645805556","20013"
"1047426","40,4074638889","-3,885275","28660"
"1050167","38,6032888889","-3,466525","13730"
"1070812","37,1202138889","-3,582","18140"
"1208198","43,2998611111","-2,8725611111","48170"
"1208366","42,243225","-3,6312","9351"
"1208368","43,2336","-2,8307194444","48960"
"1073556","41,4729638889","0,0662638889","22591"
"1181296","41,3917","2,134825","8021"
"1165915","40,4439527778","-3,6570166667","28027"
"1233405","42,1945361111","-5,791025","24769"
"1109976","41,6457888889","-0,9699361111","50197"
"789121","42,651675","-1,8356888889","31150"
"779396","37,5490861111","-4,6517111111","14920"
"783962","40,4458","-3,6920388889","28020"
"784789","43,3598166667","-8,4178222222","15007"
"785552","41,4028111111","2,2142111111","8005"
"786416","43,2621861111","-2,9323861111","48008"
"823569","40,4258888889","-3,6443","28017"
"826824","40,2763138889","-4,3311361111","28630"
"796006","40,676575","-4,0981861111","28440"
"798725","40,4359388889","-3,7139","28015"
"788594","40,420875","-3,539225","28830"
"789822","40,4184138889","-3,7271611111","28011"
"827728","40,4437861111","-3,7869388889","28023"
"830086","40,4344138889","-3,6831","28006"
"831772","40,4284138889","-3,5648111111","28821"
"801708","37,3894111111","-5,987875","41004"
"805830","40,4019361111","-3,6702638889","28007"
"808486","40,4368611111","-3,6492111111","28027"
"808571","43,16405","-2,6268111111","48200"
"810182","41,53405","1,5814638889","8710"
"882547","27,9869","-15,3926638889","35214"
"1207772","43,2998861111","-2,8663","48170"
"791487","40,4255861111","-3,6784638889","28001"
"831276","40,4411","-3,656275","28027"
"781336","39,470375","-0,37185","46002"
"834024","37,3857361111","-5,9548138889","41006"
"835755","40,089275","0,1122361111","12594"
"808736","37,4219","-5,973625","41015"
"811106","38,5616361111","-0,0842361111","3581"
"811788","38,2804111111","-5,25795","14200"
"811830","40,33455","-3,7286361111","28907"
"812108","38,988625","-1,8558611111","2002"
"814641","38,6027861111","-0,1367888889","3530"
"788389","38,5701138889","-0,13425","3502"
"932823","40,4447527778","-3,6869861111","28001"
"790423","40,4691611111","-3,6852611111","28046"
"793423","41,3028","2,003075","8850"
"838555","39,2851","-0,4267861111","46450"
"802140","36,5116361111","-4,9120888889","29602"
"803503","37,23805","-3,6881861111","18230"
"803832","40,63895","-4,0045","28400"
"803155","36,514125","-4,9248388889","29602"
"813792","37,03415","-4,5376361111","29200"
"814185","37,1678861111","-4,1463","18300"
"826999","41,582425","2,1799138889","8184"
"827956","43,4363638889","-3,501025","39791"
"820433","37,8837138889","-4,781425","14002"
"820034","36,594825","-6,2263611111","11500"
"820753","36,7279138889","-4,4528388889","29007"
"804941","42,3746111111","-8,72765","36911"
"805749","43,26075","-2,929325","48008"
"808521","39,4660138889","-3,568125","45710"
"808779","40,3708388889","-3,64605","28031"
"810901","40,4860361111","-3,3716888889","28806"
"814557","36,7909861111","-2,7508388889","4710"
"828495","40,5257527778","-3,8908611111","28232"
"828345","40,63885","-3,2310111111","19171"
"829505","43,1705861111","-2,6384888889","48215"
"832134","41,3641861111","2,139075","8038"
"832377","40,4722","-3,582675","28042"
"833369","43,3617361111","-5,8574361111","33013"
"884871","42,2417","-8,673875","36317"
"777136","36,535","-6,2932861111","11004"
"779091","41,0743","1,110425","43840"
"782516","40,3981861111","-3,645625","28038"
"783594","40,4710388889","-3,4889","28850"
"761456","41,3599138889","2,109675","8907"
"709234","41,3876638889","2,1731916667","8002"
"709257","37,1717861111","-3,603325","18005"
"1046558","41,91505","-2,6509111111","42190"
"1046648","43,2930277778","-2,9892527778","48901"
"761372","41,3599138889","2,109675","8907"
"1008583","37,9763361111","-0,6913138889","3181"
"855747","42,6008361111","-4,7435861111","34100"
"762302","41,3599","2,10805","8901"
"763015","41,3599","2,11495","8901"
"807577","42,658","-8,10305","36500"
"809865","38,0355638889","-4,0495138889","23740"
"811269","38,4783638889","-0,7921","3600"
"811592","39,4549861111","-0,4739638889","46960"
"815430","28,107325","-15,4223638889","35003"
"801803","40,41435","-3,6786138889","28009"
"804865","40,7321638889","-4,24275","40410"
"807755","39,5473111111","2,729175","7611"
"813946","37,241275","-1,8601","4620"
"829820","41,644825","2,7203","8380"
"831844","28,05025","-16,7037611111","38650"
"832920","38,83635","0,01405","3770"
"828199","40,3924361111","-3,696525","28045"
"815221","39,146375","-0,4371138889","46600"
"823318","38,63425","-0,859875","3400"
"828109","37,3193","-3,859875","18260"
"880568","40,557875","-3,6172","28703"
"883088","28,0954138889","-15,426525","35015"
"893020","40,479475","-3,7048","28029"
"967774","41,5292111111","1,901925","8630"
"1046690","43,2998611111","-2,8725611111","48170"
"997149","43,3012333333","-3,0308527778","48510"
"1011353","41,52595","2,0941361111","8205"
"1206432","43,2998861111","-2,8663","48170"
"1026025","43,2998861111","-2,8663","48170"
"1026131","43,2998611111","-2,8725611111","48170"
"1026705","43,2998611111","-2,8725611111","48170"
"1208310","43,2998611111","-2,8725611111","48170"
"1026381","43,2998611111","-2,8725611111","48170"
"1045934","39,8774833333","-0,5121916667","12470"
"1045896","39,1559277778","-0,4324722222","46600"
"1047258","43,288625","-2,046875","20008"
"1046584","43,2998611111","-2,8725611111","48170"
"1233443","42,1945361111","-5,791025","24769"
"1047716","39,875625","-3,944325","45007"
"1046696","39,4663","-0,3823","46007"
"1165290","40,43225","-3,6881611111","28001"
"1165465","37,3753","-6,003825","41010"
"1070436","37,8460638889","-0,7803611111","3190"
"762777","41,3558638889","2,1154388889","8907"
"761895","41,3579","2,1115","8901"
"928986","42,8708333333","-2,6803527778","1013"
"762697","41,3599138889","2,109675","8907"
"821620","42,21905","-8,7086611111","36214"
"821803","40,2393361111","-3,6362138889","28330"
"822699","41,36665","2,12665","8902"
"826196","40,310075","-4,0809","28600"
"826581","36,12005","-5,4514","11207"
"829880","43,2444388889","-2,9817638889","48810"
"830443","28,09405","-16,743525","38660"
"833312","36,748525","-3,5176","18600"
"834213","40,51685","-3,666525","28050"
"837037","40,470075","-3,8159638889","28023"
"842482","40,0316888889","-4,210425","45510"
"821978","41,793625","0,8122361111","25600"
"829319","43,2795","-2,9807638889","48903"
"856918","40,57765","-4,83625","5130"
"787103","38,3491","-0,5036","3006"
"830220","40,6824388889","-3,20625","19180"
"830236","40,3051","-3,7256166667","28901"
"832695","43,32905","-3,4191","39849"
"833868","40,2956611111","-3,6974638889","28906"
"795476","42,2306388889","-8,7063","36205"
"796592","40,4601888889","-3,4691638889","28850"
"793051","41,3747388889","2,1743861111","8001"
"796388","39,578025","-3,4032361111","45860"
"798158","36,6237111111","-4,5006","29620"
"800160","39,8123111111","4,25655","7713"
"805944","41,40145","1,924575","8759"
"857628","37,8240527778","-0,7944527778","30740"
"855790","39,1337","-0,448","46740"
"856195","40,6073","-6,5165611111","37500"
"787909","38,9770888889","-5,7998","6700"
"790789","41,2437388889","-3,8506611111","40389"
"782458","41,376575","2,0901138889","8950"
"784063","42,8998888889","-8,510775","15884"
"786558","41,44595","2,2406611111","8911"
"787504","37,6462611111","-4,4791111111","14840"
"796839","38,9570111111","-5,8626861111","6400"
"798779","36,2828638889","-6,094875","11140"
"798781","41,6420388889","-4,7319861111","47007"
"799113","37,2550638889","-7,20355","21440"
"807039","39,472925","-0,3993","46018"
"808116","40,4527888889","-3,6888611111","28036"
"808403","42,0082888889","-5,6798861111","49600"
"813101","37,5421111111","-5,07665","41400"
"816863","41,5805361111","1,6203388889","8700"
"1047600","38,2279138889","-0,6621722222","3205"
"829286","40,4496361111","-3,5862","28042"
"856117","40,3531527778","-5,5075055556","5600"
"881840","40,4703638889","-3,7060111111","28029"
"879103","41,66485","-0,8648361111","50014"
"789218","36,6945861111","-6,1497138889","11404"
"786665","36,5972611111","-4,5137111111","29631"
"790410","43,3063111111","-1,9753","20014"
"790183","40,236125","-3,761875","28982"
"781962","37,3855","-4,7646638889","14500"
"807378","40,4369361111","-3,679725","28006"
"809683","38,7416","-3,0828138889","13320"
"811491","41,1881111111","1,5718138889","43820"
"823028","42,067425","-8,6240138889","36720"
"826819","40,4183361111","-3,666275","28007"
"827645","37,5627361111","-6,0599138889","41210"
"811271","38,27285","-0,709925","3206"
"828820","39,1473388889","-0,4351","46600"
"1032313","37,3902472222","-6,0024277778","41001"
"811842","41,3807138889","2,1447888889","8029"
"881066","37,3843611111","-5,947025","41006"
"882862","37,7661111111","-1,1705611111","30320"
"786663","40,37765","-3,7716388889","28044"
"779028","40,6230888889","-4,003175","28400"
"790075","42,809225","-1,6628611111","31011"
"791545","41,6465638889","-0,881675","50008"
"827095","37,1338277778","-6,4784416667","21750"
"827387","37,8494611111","-1,4411","30840"
"835392","40,4706722222","-3,6857333333","28046"
"792902","37,6257111111","-1,004675","30310"
"818970","41,6191861111","0,6689138889","25191"
"821570","42,05585","-8,6498","36715"
"825746","36,683775","-6,1355361111","11403"
"818436","37,1724138889","-3,59865","18005"
"816074","41,47405","2,0568611111","8195"
"813943","39,4498138889","-0,3886","46017"
"880233","37,3854861111","-5,728275","41510"
"881987","37,2691","-6,9233611111","21007"
"885777","39,6153861111","3,101825","7529"
"792207","40,414175","-3,6701138889","28007"
"829108","40,629475","-4,0099638889","28400"
"794397","40,207175","-5,1082638889","5417"
"803412","39,5409138889","2,4390361111","7160"
"804060","37,1944888889","-7,316525","21410"
"698482","28,1144888889","-15,518725","35400"
"1110648","40,4494138889","-3,6934138889","28020"
"856654","41,4966805556","2,1411666667","8210"
"855134","37,5458","-1,7191944444","30890"
"882828","40,5233","-3,66445","28108"
"880120","40,48005","-3,829025","28023"
"761423","41,3599138889","2,109675","8907"
"762064","41,3579","2,1115","8901"
"763359","41,3599","2,10805","8901"
"779605","37,221625","-3,62805","18210"
"778950","40,557875","-3,6172","28703"
"781665","41,3197","2,023925","8840"
"783067","41,34715","2,1170111111","8040"
"787570","37,7062305556","-4,4791166667","14840"
"789873","39,459675","-0,3414","46024"
"884174","38,0790611111","-0,7383","3170"
"709120","40,4439527778","-3,6570166667","28027"
"709861","43,2532111111","-2,9137888889","48006"
"792313","38,5365","-0,118075","3503"
"778406","39,0233888889","-5,736625","6720"
"779701","41,108925","1,14425","43480"
"781790","40,49575","-3,873","28231"
"777155","37,170825","-3,5887861111","18009"
"779743","37,8734138889","-4,7647","14010"
"782436","39,5397388889","2,4485388889","7160"
"783825","41,6898","2,6704638889","8490"
"786018","37,3771","-5,9970611111","41011"
"789898","37,400175","-5,9401361111","41020"
"782935","41,4915861111","2,141","8290"
"784225","40,557875","-3,6172","28703"
"787497","36,4526","-5,0591361111","29680"
"791135","37,86205","-4,7847388889","14013"
"791241","40,904475","-4,0078861111","40100"
"815484","38,4001638889","-0,714425","3679"
"815811","38,7643388889","0,1941138889","3738"
"816774","40,764425","-4,0563611111","28470"
"817812","41,5386","2,210075","8100"
"818840","37,4037388889","-5,939025","41020"
"830988","36,16325","-5,3495388889","11300"
"817878","38,3407138889","-0,49835","3007"
"822524","39,5660388889","-0,3446","46136"
"878174","42,4971388889","-8,865325","36980"
"881685","40,4007861111","-3,6776861111","28007"
"967890","36,7228833333","-4,4165611111","29012"
"1008975","40,4231","-3,6966611111","28004"
"1026177","39,4442611111","-2,3733611111","16600"
"1026255","38,2949388889","-0,735275","3205"
"1026529","43,2998861111","-2,8663","48170"
"1046748","38,6105361111","-0,1282138889","3530"
"1046268","37,9922194444","-1,1525194444","30167"
"1047508","40,5140472222","-3,6290138889","28109"
"1046832","43,2294277778","-2,8137","48960"
"1047116","37,7691","-1,492925","30850"
"1228096","43,370375","-8,4004111111","15003"
"1165501","40,4450472222","-3,6568","28027"
"1165581","40,3921611111","-3,766275","28024"
"1287737","40,4941","-3,6994","28034"
"1095045","28,958275","-13,594275","35509"
"1110359","41,6502","-0,986375","50197"
"796062","36,0252","-5,5893138889","11380"
"798550","40,4223138889","-3,69915","28004"
"817762","36,5854638889","-4,535825","29630"
"834239","40,1595222222","-3,6191222222","28350"
"822195","37,6685888889","-1,7009138889","30800"
"823735","43,3813722222","-4,3989638889","39540"
"823337","39,9719861111","3,9919861111","7750"
"883437","41,3641861111","2,139075","8038"
"883569","36,782275","-6,3518888889","11540"
"885915","40,4289888889","-3,67935","28006"
"799727","41,4159611111","2,1788888889","8026"
"802422","39,593025","2,6113111111","7011"
"804429","37,3288611111","-5,841125","41500"
"804701","41,5540861111","1,8871638889","8640"
"804908","43,398375","-8,158725","15600"
"805087","40,4207138889","-3,673925","28009"
"820964","39,592525","-3,0397138889","45800"
"832570","41,5179111111","1,8906361111","8630"
"829220","37,169375","-3,6051638889","18004"
"831775","38,36875","-0,4348","3016"
"838299","40,1032611111","-4,1234166667","45180"
"883454","36,7498638889","-3,879075","29780"
"892992","39,4635138889","-0,3912","46008"
"806566","41,6849138889","2,72495","8490"
"806909","40,4339611111","-6,1437694444","10624"
"808128","36,68555","-6,1081638889","11405"
"808358","41,51165","-5,7392","49012"
"809447","40,4320861111","-3,631325","28037"
"808877","41,4915861111","2,141","8290"
"819544","41,62065","-0,8562638889","50013"
"822130","40,5361","-3,6303638889","28108"
"831884","40,4632388889","-3,4807861111","28850"
"823138","40,3199888889","-3,7772861111","28914"
"824772","37,173525","-3,59835","18001"
"826737","40,5109611111","-3,9724111111","28229"
"812860","41,4196888889","2,173975","8032"
"812147","40,4244888889","-3,680425","28009"
"813154","41,6548361111","-0,8828","50004"
"802436","38,91035","1,435525","7800"
"806011","36,5382138889","-4,63525","29651"
"840888","39,5001","3,147075","7200"
"841875","41,60845","2,2853638889","8401"
"828579","40,554975","-3,6230138889","28703"
"827988","37,4869611111","-5,9352638889","41300"
"841955","28,6532","-17,913625","38768"
"806230","42,38145","-7,0007638889","32357"
"810466","39,967225","-0,0666138889","12006"
"809118","38,60045","-0,0530388889","3590"
"811153","39,5199861111","-0,4739861111","46988"
"811168","38,293975","-3,182675","23250"
"824161","38,9923861111","1,5398611111","7849"
"828191","40,7595","-3,524175","28160"
"820045","38,4319611111","-0,3839222222","3560"
"828714","39,5781611111","2,6590361111","7004"
"831086","40,3486388889","-3,677875","28021"
"822894","38,920475","-6,34145","6800"
"889838","39,490175","-0,3610638889","46020"
"812631","41,38605","2,1276138889","8028"
"812692","38,724075","0,0804111111","3725"
"813284","39,472125","-6,3733638889","10003"
"813585","27,9495138889","-15,3948638889","35219"
"814738","35,8875888889","-5,307675","51001"
"813844","27,9495138889","-15,3948638889","35219"
"813253","40,41405","-3,6955","28014"
"814582","40,557875","-3,6172","28703"
"1046742","43,3005055556","-2,0009666667","20018"
"1046802","37,96665","-1,21265","30820"
"893633","40,38845","-3,75165","28047"
"967760","41,6572611111","-0,951875","50011"
"709407","40,5327611111","-3,648175","28108"
"1190799","37,9750888889","-0,68265","3181"
"816935","43,30165","-5,6842138889","33900"
"789384","40,2141472222","-3,5830166667","28330"
"791479","41,7592861111","-0,80925","50830"
"855283","38,5136472222","-0,2300388889","3570"
"778397","39,5566388889","-1,9349361111","16200"
"779306","40,546575","-3,6936638889","28049"
"780551","41,3579138889","2,0655611111","8940"
"781710","40,4474","-3,6748888889","28002"
"781799","41,4075","2,1724611111","8025"
"812668","42,9635916667","-4,5192777778","34847"
"816257","36,6149","-4,4991361111","29620"
"835981","40,3846944444","-3,6371333333","28038"
"841464","36,4927861111","-4,992675","29670"
"825896","36,69145","-6,1075638889","11405"
"829474","40,4586277778","-3,6801777778","28016"
"833208","40,513425","-3,6861","28049"
"809792","36,7403388889","-4,0961","29740"
"813109","41,508325","2,202875","8120"
"968016","41,3903611111","2,125775","8034"
"967728","41,3954694444","2,1798","8013"
"1050277","39,0271","-3,8184083333","13150"
"1045874","39,2735472222","-2,6004861111","2600"
"1008566","40,4223138889","-3,69915","28004"
"1026222","41,9981361111","-4,5207138889","34004"
"1110600","41,64385","-0,8843111111","50007"
"1206464","43,2998861111","-2,8663","48170"
"1009083","41,3912111111","2,1499","8036"
"1114648","37,6518","-4,69885","14540"
"1026031","43,2998861111","-2,8663","48170"
"1046038","39,8751","-0,49895","12410"
"1047203","43,2998861111","-2,8663","48170"
"1046554","41,8320138889","-2,4930277778","42190"
"1047278","38,2560111111","-0,73765","3205"
"1228308","40,1008","-3,863275","45230"
"1070850","37,174525","-3,601775","18002"
"1165575","40,4439527778","-3,6570166667","28027"
"781304","37,3437388889","-5,839875","41500"
"781996","39,472125","-0,3732111111","46002"
"782353","41,6381111111","2,3504138889","8440"
"783722","40,381375","-3,7187388889","28026"
"783924","38,9995138889","-1,8646361111","2005"
"785027","40,4096","-3,6758","28007"
"835295","40,4364388889","-3,7111861111","28003"
"813887","40,4659138889","-3,718675","28039"
"815553","40,4555361111","-3,6540361111","28043"
"827746","43,463675","-3,588475","39170"
"833635","39,5853388889","-0,270475","46530"
"856147","41,9387722222","-3,0368055556","9692"
"881320","40,5216361111","-3,8913361111","28232"
"883694","41,6843388889","2,485725","8470"
"791497","41,64385","-0,8953","50005"
"785933","38,34265","-0,4864","3003"
"788895","40,4283","-3,5447138889","28823"
"789785","37,20595","-7,21405","21449"
"794068","37,2304888889","-1,9031888889","4628"
"794148","40,39705","-3,8411","28925"
"794702","40,9893111111","0,914575","43890"
"816171","38,3463361111","-0,4889861111","3001"
"828395","42,8792388889","-8,5452888889","15704"
"829525","40,629475","-4,0099638889","28400"
"805824","37,3763888889","-5,9299611111","41016"
"808463","40,2404611111","-3,6957","28320"
"1026585","43,2998861111","-2,8663","48170"
"763498","41,3599","2,10805","8901"
"792219","37,45705","-3,9205388889","23680"
"795168","41,434375","2,2343388889","8918"
"796676","40,4649611111","-3,6375","28043"
"797019","42,2677611111","-1,9204222222","26500"
"799106","39,47505","-0,4197638889","46920"
"799814","40,5639361111","-3,6207","28703"
"799253","39,0564611111","-0,31865","46758"
"815850","40,4344888889","-3,6845388889","28006"
"827115","40,6817111111","-3,615625","28750"
"809140","39,5746888889","-0,5281888889","46183"
"761777","41,3599138889","2,109675","8907"
"761485","41,3599138889","2,109675","8907"
"762791","41,3599","2,11495","8901"
"884169","41,47425","1,9122361111","8760"
"800052","43,3775","-2,9910861111","48600"
"800516","37,2023611111","-7,3214388889","21410"
"801455","37,2681861111","-7,019025","21110"
"803696","39,5944361111","2,6456861111","7010"
